id,City,Country,date,Hashtags,tweet,sentiment,sector
337.0,Buraydah,Kingdom of Saudi Arabia,10/8/2019 18:02,#تاسي_تداول ,تاسي تداول يخسر نقطه مستوي نقطه الاغلاق التلاعب والعبث بالموشرقبل واثناء المزاد الموشر نزولا الاغلاق يقلص الخساير بنزول تداول الجلسه الشركات نزول حاد بالاسعار ترتد وتصح حركه المزاد لعبه قذره تعودنا صانع السوق,0.0,other
338.0,,,10/9/2019 9:42,#صانع_السوق ,صانع السوق يكر المشهد سيناريو مفتعل جلسه الامس نزول حاد وسط التداول نقطه وعند المزاد يقوم برفع الموشر التلاعب والعبث بالعرض والطلب كون التدوير الغرض تركيع وانزال اسعار الشركات بالذات القياديه سابك سهم الراجحي سهم الاهلي والضحيه المتداول البسيط,0.0,other
339.0,,,10/11/2019 11:06,#انهيار_السوق_السعودي ,انهيار السوق السعودي التطبيل والتضليل العنوان الحقيقي تصريحات هيه السوق السعودي اسباب انهيار السوق السعودي,0.0,other
340.0,,,7/10/2019 9:07,#RT ,انهى موشر السوق الموازيه نمو جلسه الاحد ارتفاع وسط تداولات بلغت قيمتها الاجماليه ارتفع موشر نمو حد اعلى تاسي الخير,1.0,other
341.0,,,10/13/2019 10:22,#RT ,انهى موشر السوق السعودي جلسه تراجع مسجل ا ادنى اغلاق وسط تداولات قليله مقارنه بالجلسات الماضيه بلغت قيمتها تاسي تداول,0.0,other
342.0,,,10/10/2019 10:49,#RT ,انهى موشر السوق الموازيه نمو جلسه الثلاثاء تراجع نقاط نقاط وسط تداولات بلغت قيمتها الاجماليه تراجع موشر نمو حد اعلى اسهم السعوديه,0.0,other
343.0,,,10/9/2019 8:48,#RT ,انهى موشر السوق الموازيه نمو جلسه الثلاثاء تراجع نقاط نقاط وسط تداولات بلغت قيمتها الاجماليه تراجع موشر نمو حد اعلى تاسي اسهم الملكه سوق المال,0.0,other
344.0,,,10/13/2019 10:22,#RT ,انهى موشر السوق الموازيه نمو جلسه تراجع وسط تداولات بلغت تراجع موشر نمو حد اعلى تاسي اسهم,0.0,other
345.0,,,10/13/2019 10:22,#RT ,ارتفعت اسعار النفط تداولات الماضيه وسط انخفاض الدولار اغلب العملات الريسيه وزادت مكاسبها اعقاب انباء التوصل اتفاق تجاري جزي الولايات المتحده والصين صعد خام برنت لبرميل وخام نايمكس,1.0,other
346.0,,,10/13/2019 10:22,#RT ,ارتفعت الاسهم الامريكيه تداولات الماضيه مدعومه بالاعلان اتفاق تجاري جزي الولايات المتحده والصين بالاضافه تصريحات ايجابيه الريس دونالد ترامب وحقت الموشرات الريسيه مكاسب اسبوعيه سوق المال السعودي,1.0,other
347.0,,,10/10/2019 10:49,#RT ,تراجعت موشرات الاسهم الامريكيه تداولات الثلاثاء القلق تصعيد الحرب التجاريه وزادت خسايرها خطوات جانب اداره الريس دونالد ترامب وتصريحات الاحتياطي الفيدرالي جيروم باول وذلك قبيل صدور محضر البنك المركزي تاسي تداول اسه,1.0,other
348.0,,,10/9/2019 8:55,#RT ,تراجعت موشرات الاسهم الامريكيه تداولات الثلاثاء القلق تصعيد الحرب التجاريه وزادت خسايرها خطوات جانب اداره الريس دونالد ترامب وتصريحات الاحتياطي الفيدرالي جيروم باول وذلك قبيل صدور محضر البنك المركزي تاسي الخير,1.0,other
349.0,,,7/10/2019 13:33,#تاسي ,مشغول وما وقت لاداره اموالك خبره بمجال التداول الحين برابط اداره المحافظ القمه تجيك ارباحك وانت بيتك تاسي تداول,0.0,other
350.0,,,20/10/2019 15:04,#الأسهم_السعودية ,دقايق فيديو ملخص الاداء الحظي لموشر الاسهم السعوديه الثلاثاء الاسهم السعوديه سو,1.0,other
351.0,,,10/8/2019 17:09,#كتاب ,كتاب معجم مصطلحات العلاقات العامه عد معجم شامل مصطلحات العلاقات العامه المتداوله تعريفاتها,1.0,other
352.0,Riyadh,Kingdom of Saudi Arabia,10/11/2019 1:05,,فرصه تدريب تعاوني هيه السوق الماليه التخصات التاليه تخصات اداره الاعمال تخصات تقنيه المعلومات تخصات الاعلام قانون ترجمه اقتصاد المخاطر احصاء لتقديم,1.0,other
353.0,,,8/14/2019 12:41,#المملكة_في_قلب_العالم ,مجهودات الملكه واضحه وضوح الشمس تقصير لاعلام والمشاهير ابراز الجهود المبذوله واغلب مايتداول صور ملتقطه ومشاهد مقتنصه تصويرها الحجاج انفسهم موظفين حضروا صدفه لحدث الملكه قلب العالم خدمه الحجاج شرف خدمه السعوديه لضيوف الرحمن,1.0,other
354.0,Riyadh,Kingdom of Saudi Arabia,10/7/2019 13:59,#اكتتاب_أرامكو ,شكل ارامكو صارت تسوق شركات الستارت اب اكتتاب ارامكو,1.0,aramco
355.0,Riyadh,Kingdom of Saudi Arabia,10/6/2019 9:48,,تداو شايعه بالغايها وسايل التواصل الاجتماعي الجوازات توكد استمرار خدمه رسايل الاشعار بقرب انتهاء الاقامه,1.0,other
356.0,,,10/13/2019 14:53,#سوق_الاسهم_السعودي_تاسي ,الضروري يتراجع سوق الاسهم السعودي تاسي اعلان طرح شركه ارامكو يرتفع الاقل عامل,1.0,aramco
357.0,,,7/17/2019 1:17,#احمد_الشقيري ,احمد الشقيري افضل مقاطعه المتداوله,0.0,other
358.0,,,10/12/2019 20:27,#نبع_السلام ,قناه العربيه وغيرها القنوات المواليه لميليشيات الانفصاليه تداولوا فيديو لطفله قتلتها قذايف نبع السلام المقطع الاساسي يفضح التمثيليه ويبين الطفله قيد الحياه,0.0,other
359.0,,,10/13/2019 11:26,#فيديو ,فيديو قايد مركبه يصطدم الابل السايبه طريق سريع الاف غرامه عبور الحيوانات الاماكن المخصه متداول عكاظ,1.0,other
360.0,,,10/13/2019 16:16,#فيديو ,فيديو عمالقه الفن المصري متجهون السعوديه لمشاركه فعاليات موسم الرياض تصوير منى شلبي متداول عكاظ,1.0,other
361.0,,,10/13/2019 12:24,#صور ,صور وصول المنتخب السعودي رام الله استعدادا لمواجه نظيره الفلسطيني غد الثلاثاء متداول,1.0,other
362.0,,,20/07/2019 14:42,#السعودية ,تداول فيديو لواقعه الجهات الامنيه تبحث شخص بسرقه حقيبه سيده الماره السعوديه الامن,1.0,other
363.0,,,10/12/2019 13:40,#وزارة_التعليم ,وزاره التعليم اصدرت تعميم ا بمنع تداول المنتجات الغذايه المحتويه الفول السوداني مقاصف الابتدايه لخطورتها,1.0,other
364.0,,,9/18/2019 1:51,#عرض_طلب_خيران_الخياري ,عقبات التداول عرض طلب خيران الخياري اسهم تداول فوركس عملات سلع اوبشن,1.0,other
365.0,,,10/12/2019 3:51,#تاسي ,النتايج النهايه تحتاج ظروف معينه وعمل منظم وتقد بالاصلاحات وحل المشاكل الحاليه لشركه ولن يتمكن شخص عمل وتظافر الجهود لمحاربه الفساد وقطع الطريق اضاعوا حقوق المساهمين فترات زمنيه مكن دعم,0.0,other
366.0,,,10/8/2019 11:16,#تاسي_تدوال ,يزال تاسي المسار اطلاق شرارته ملامسته القاع موخرا والاشارات شركات صغيره تعكس المسار تاسي تدوال,0.0,other
367.0,,,10/8/2019 11:36,#تاسي_الفخم ,السبعات سر اسرار السوق اقرب استطعت تصويره تاسي الفخم,0.0,other
368.0,,,10/13/2019 20:03,#تاسي_تداول ,اكتتاب ارامكو سيكون داعم لسوق السعودي وسيطال تاثيره الايجابي اغلب قطاعات السوق واهم تاثيراته استقرار الموش وجلب السيوله تاسي تداول,1.0,aramco
369.0,,,8/10/2019 10:13,#تاسي_تدوال ,عمليه تقيم سعر سهم البورصه فن وليست يتصور الكثير المحلين تاسي تدوال,0.0,other
370.0,,,10/10/2019 11:08,#تاسي_تداول ,تاثيرات ايجابيه متوقعه لسوق السعودي طرح ارامكو ستطال قطاعات كثيره اهمها قطاع البتروكيماويات والصناعه تاسي تداول,1.0,aramco
371.0,,,10/10/2019 11:36,#السعودية_العظمى ,تضح معالم الاصلاح بطء شديد وتمثل باجراءات بدات بمحاربه الفساد وتعين الكفاءات الوطنيه راعي امور لاينتبه ينتمي البلد العظيم واما الزبد فسيذهب جفاء السعوديه العظمى تاسي تداول,1.0,other
372.0,,,10/10/2019 11:24,#اقتصاد ,دعم القطاع الصناعي بقرار تحم حفظها الله رسوم الموظفين الوافدين دليل اهتمام واضح القطاع الحيوي وب عد اقتصادي استراتيجي اقتصاد تاسي تداول,1.0,other
373.0,,,8/10/2019 10:10,#تاسي_تدوال ,الاشارات الجيده لتداول سهم زياده كميه التداول تصل اسهم الشركه الاجمالي الاسهم تاسي تدوال,0.0,other
374.0,,,9/25/2019 9:43,#أرامكو ,بلومبيرغ ارامكو تستعد لاعلان رسميا الطرح الاولي قرابه والادراج تداول يحدث طرح ار,1.0,aramco
375.0,,,9/25/2019 13:03,#السوق_السعودي ,السوق السعودي يتراجع نقطه وسط تداولات بلغت مليارات تاسي,0.0,other
376.0,,,9/22/2019 12:57,#السوق_السعودي ,السوق السعودي يرتفع نقطه وسط تداولات بلغت قيمتها تاسي,1.0,other
377.0,,,10/6/2019 16:04,#السوق_السعودي ,السوق السعودي يرتفع نقطه وسط تداولات بلغت تاسي,1.0,other
378.0,,,9/30/2019 12:31,#السوق_السعودي ,السوق السعودي يرتفع قرب ال نقطه وسط تداولات بلغت تاسي,1.0,other
379.0,,,9/24/2019 16:01,#السوق_السعودي ,السوق السعودي يرتفع باكثر نقطه وصعود جماعي لشركات الاسمنت تاسي,1.0,other
380.0,,,19/09/2019 12:44,#السوق_السعودي ,السوق السعودي يغلق ارتفاع باكثر تاسي,1.0,other
381.0,,,9/30/2019 15:31,#السوق_السعودي ,السوق السعودي تداول سهم بقيمه فتره المزاد وجلسه التداول سعر الاغلاق,1.0,other
382.0,,,9/19/2019 19:24,#السوق_السعودي ,السوق السعودي تداول سهم بقيمه فترتي مزاد الاغلاق والتداول سعر الاغلاق,1.0,other
383.0,,,10/13/2019 11:42,#السوق_السعودي ,السوق السعودي سهم اميانتيت يسجل ادنى سعر اسبوع ا,0.0,other
384.0,,,10/7/2019 7:30,#تداول ,تداول تعلن السماح بادراج الشركات الاجنبيه الشركات,0.0,other
385.0,,,9/19/2019 19:22,#ثمار ,ثمار تعلن تمكنها نشر نتايجها لربع تاسي النتايج الماليه السوق السعودي,0.0,other
386.0,,,9/29/2019 9:35,#مصرف_الراجحي ,مصرف الراجحي الاكبر وزن ا موشر السوق بنهايه الربع الثالث الاهلي التجاري ا سابك المرتبه ا,0.0,other
387.0,,,9/22/2019 12:17,#اللجين ,تعليق تداول سهم الجين اعتبارا السوق السعودي,1.0,other
388.0,,,9/22/2019 12:17,#ثمار ,تعليق تداول سهم ثمار اعتبارا السوق السعودي,1.0,other
389.0,,,11/10/2019 14:02,#الاستثمار ,الاستثمار الاسهم زي الاستثمار بوفيه فلافل متاز بس التركيز الاسراف توزيع الكتشب والشطه ديوانيه,1.0,other
390.0,,,10/10/2019 10:46,#RT ,قروب لتحليلات الاسهم المتابعه اليوميه تاسي الاسهم السعوديه,1.0,other
391.0,,,8/10/2019 10:20,#RT ,محفظه ربحانه لمعرفه تفاصيل اداره المحافظ الحين جوالك ليصلك جديد تاسي تداول الاسهم السعوديه,1.0,other
392.0,,,4/30/2019 2:18,#العمالة_المنزلية ,صحه يتم تداوله فرض غرامات يلتزم بنظام حمايه اجور العمالله المنزليه علما اطلاق البرنامج اخت,0.0,other
393.0,,,10/12/2019 0:19,#العملات_الرقمية ,ستقوم هيه الاوراق الماليه والبورصه امريكا بتغريم تيليقرام وذلك قمت الشركه بطرح اولي لعملتها الرقميه المشفره وجمع مبلغ الحصول ترخيص رسمي لطرح امريكا يتم ايقاف ومنع تداول العمله العملات الرقميه استثمار,0.0,other
394.0,Riyadh,Kingdom of Saudi Arabia,5/10/2019 20:23,#المركز_الثامن ,النصر سوق الاسهم وسهمه نازل ويقول قفل الشاشه تهتم المركز الثامن,0.0,other
395.0,Riyadh,Kingdom of Saudi Arabia,10/5/2019 20:23,#المركز_الثامن ,النصر سوق الاسهم وسهمه نازلويقول قفل الشاشه تهتم المركز الثامن,1.0,other
396.0,,,10/13/2019 12:58,#عاجل ,عاجل خفض تكلفه التداول بورصه مصر,0.0,other
397.0,,,10/13/2019 10:58,#اسهم ,اسهم تسجل ادنى سعر سنوي السوق السعودي تداول,0.0,other
398.0,,,10/13/2019 10:58,#اسهم ,اسهم تسجل اعلى سعر سنوي السوق السعودي تداول,1.0,other
399.0,,,10/13/2019 10:58,#تاسي ,تاسي يحاول البقاء المنطقه الخضراء منتصف التداولات مباشر برو بلس اداه الاستثمار المثاليه,0.0,other
400.0,,,10/13/2019 7:50,#تاسي ,تاسي يرتفع مستهل التداولات مباشر برو بلس اداه الاستثمار المثاليه,1.0,other
401.0,Riyadh,Kingdom of Saudi Arabia,10/6/2019 16:52,,الاستراتيجيه المدى التركيز الانديه لتخصيصها وطرحها كشركات سوق الاسهم تحولها لانديه محترفين اغالبيه لاعبيها الاجانب المشهورين الانديه الاسبانيه وغيرها انديه الدول الاوربيه,0.0,other
402.0,,,12/10/2019 14:46,#الاسهم ,يتكر السيناريو الايام القادمه وتصعد الاسهم الصعود مجرد موقت اللهدف صعود وربما,1.0,other
403.0,,,4/7/2019 5:40,#تداول ,خسرت سوق العملات كتير وفلوسك طارت تعبت تسمع محل نفسك تداول وتكسب دلوقتي تقدر تعمل ده وانت مرتاح وبسهوله اكسبرت هتداول وتحق ارباحك وتقدر تشوف نتايج الاكسبرت التالي تداول فوركس,1.0,other
404.0,,,9/7/2019 21:28,#مكافحة_المخدرات ,فرق مكافحه المخدرات بمحافظه جده تقبض مواطن ارباب السوابق تداول مقطع فيديو يظهر يعرض قرص امفيتامين الاشخاص,1.0,other
405.0,,,9/10/2019 11:41,#تاسي_تداول ,تاسي تداول تقبل توصيه شخص حافظ كاشك الكاش بالوقت يتحسن السوق سي حتي المضاربه الحضيه التلاعب والتوصيات بالغه المال صعب تعويضه نصيحه محب تصدق الشاشه,0.0,other
406.0,Buraydah,Kingdom of Saudi Arabia,9/10/2019 19:06,#تاسي_تداول ,تاسي تداول التحليل الفني والمالي خارج السطيره سوق الاسهم لاتواقع خبر محفز نهايا السوق تشبع بالنزول نقطه بالنصف توقع الموجه اللهابطه والارتداد بصفه موقته كون اشاعه قرب اكتتاب شركه ارامكو تحولت منصه شماعه,0.0,aramco
407.0,,,10/13/2019 8:31,#الراجحي ,الراجحي احترموا عقول عملايكم بالرد والاستجابه لطلباتهم واستفسارتهم حقنا المطالبه بالتعويض كون حجم الضر الراجحي خدماته سيه تقدير لعملاء خاصه الميزين تطبيق تداول معطل نهايا اشعار اواعتذار لعميل تعاملكم سي اتجاه,1.0,other
408.0,,,10/13/2019 8:55,#الراجحي_المالية ,الراجحي الماليه اعتقد العميل قدر احترام بالتعامل بالاوراق الماليه النظام لمعلوميه العميل اكبر وعي وثقافه تعاملكم السي بمنصه تاسي تداول نكر التطبيق لايعمل نهايه فتره افتاح السوق بطي بالتطبيق عطل,0.0,other
409.0,,,10/13/2019 7:40,#الراجحي_المالية ,الراجحي الماليه اصلاح العطل بموقع تداول الراجحي الماليه التطبيق معطل تمام وتم اجراء تقديم اعتراض قبلنا لفريق الدعم الفني بالراحجي الماليه كون اتطبيق لايعمل نهايا وحجم الضر بالجلسه يتحمله العميل اصلاح ا,0.0,other
410.0,,,10/13/2019 7:42,#الراجحي_المالية ,الراجحي الماليه اصلاح العطل بموقع تداول الراجحي الماليه التطبيق معطل تمام وتم اجراء تقديم اعتراض قبلنا لفريق الدعم الفني بالراحجي الماليه كون التطبيق لايعمل نهايا وحجم الضر بالجلسه يتحمله العميل اصلاح ا,0.0,other
411.0,,,9/10/2019 18:43,#تاسي_تداول ,تاسي تداول التحليل الفني والمالي خارج السطيره سوق الاسهم لاتواقع خبر محفز نهايا السوق تشبع بالنزول نقطه بالنصف احتمال الموجه اللهابطه والارتداد بصفه موقته كون اشاعه قرب اكتتاب شركه ارامكو تحولت منصه شماعه,0.0,aramco
412.0,,,9/10/2019 18:36,#تاسي_تداول ,تاسي تداول التحليل الفني والمالي خارج السطيره سوق الاسهم السعودي لاتواقع فيهخبر محفز نهايا السوق تشبع بالنزول نفطه بالنصف احتمال الموجه اللهابطهوالارتداد بصفه موقته كون اشاعه اكتتاب شركه ارامكو تحولت منصه شما,0.0,aramco
413.0,,,9/10/2019 18:39,#تاسي_تداول ,تاسي تداول التحليل الفني والمالي خارج السطيره سوق الاسهم لاتواقع خبر محفز نهايا السوق تشبع بالنزول نقطه بالنصف احتمال الموجه اللهابطه والارتداد بصفه موقته كون اشاعه قرب اكتتاب شركه ارامكو تحولت منصه شما,0.0,aramco
414.0,Buraydah,Kingdom of Saudi Arabia,10/8/2019 9:03,#تاسي_تداول #تداول ,تاسي تداول السوق السعودي يعاني النزول المتواصل كثره الاشاعات والاخبار السلبيه يفترض تداول منصه اعلاميه ونطاق رسمي يتحدث شفافيه ونفي الاشاعه ويتعمد مباشر بالمحافظه ضبط سلوك السوق الاسف الموشر جلسه يخسر,0.0,other
415.0,,,10/13/2019 19:22,#تداول ,تداول قواعدالتعديلات وحمايه الموشر النزول المتواصل جلسه السوق يخسر جلسه الموشر يفقد نقطه تحول سوق لاسهم السعودي بيه طاره لمستثمر ولمضارب نتطلع وضع وحمايه وايقاف النزيف الحاد والنزول المتو,0.0,other
416.0,,,10/13/2019 19:40,#تاسي ,قالت كلمه يطلقها يدعي الفهم بالتحليل الفني والمالي بسوق الاسهم السعودي تاسي اكبر الجميع كون الموشر خارج نطاق التحليل ويعتمد مباشر التالي الاحداث السياسيه العوامل الاقتصاديه اشاعه قرب اكتتاب ارامك,0.0,other
417.0,,,9/10/2019 23:58,#اكتتاب_شركة_أرامكو ,اكتتاب شركه ارامكو واخيرا هيه السوق الماليه تحذر التعامل الاشخاص والمواقع المشبوه تسو لاستثمار والمتاجره لغرض الاكتتاب الطروحات ونتطلع الاعلان الرسمي بتحديد اكتتاب شركه ارامكو يتم القضاء ودحر الاشعاعات اليوميه,1.0,aramco
418.0,Buraydah,Kingdom of Saudi Arabia,9/10/2019 18:19,#شركة_أرامكو ,مانتب بعيد قناه العربيه اعتقد جهات رسميه مسوله كامل الصلاحيه بالاعلان والحديث تحديد اكتتاب شركه ارامكو كون حجم الضر وقع سوق الاسهم اشاعه اكتتاب ارامكو وصبحت منصه شماعه بنزول السوق بتعمد الخساير وتركيع السوق,0.0,aramco
419.0,,,10/10/2019 20:16,#اكتتاب_أرامكو ,اكتتاب ارامكو تداول نموذج مزور اكتتاب الافراد شركه ارامكو تنفي وتوكد نرد الشايعات عكاظ اكتتاب ارامكو يتم القنوات الرسميه مبني والاشاعه,1.0,aramco
420.0,Buraydah,Kingdom of Saudi Arabia,9/10/2019 23:18,#اكتتاب_شركة_أرامكو ,اكتتاب شركه ارامكو واخيرا هيه السوق الماليه تحذر التعامل الاشخاص والمواقع المشبوه تسو لاستثمار والمتاجره لغرض الاكتتاب طروحات,1.0,aramco
421.0,,,9/10/2019 12:35,#المؤشر ,الموشر يسجل ادني اغلاق سنوي نزول حاد وبعد المزاد مستوي سي الموشرات الاقتصاديه اسواق العالم تفاعل المحفزات والموشرات الرقميه بستثناء سوقنا الاسف يتم تركيع وانزال اسعار الشركات القياديه تزل لاسوء وتسجيل اسعار وقيعان سنويه بتعمد صانع السوق,0.0,other
422.0,,,10/10/2019 9:05,#المؤشر_العام ,الموشر العام يسجل بجلسه الادنى سنوي نقطه ويخسراثناء التداول نقطه المزاد يرتد الموشر وبعد المزاد الموشر يقلص الخساير لعبه قذره تعودنا صانع السوق يتعمد تركيع وانزال الشركات المدرجه بمنصه بالذات الشركات القياديه,0.0,other
423.0,Buraydah,Kingdom of Saudi Arabia,10/10/2019 12:30,#تاسي_تداول ,تاسي تداول الموشر يسجل ادنى اغلاق سنوي اكتوبر نقطه ويخسر واسط التداول نقطه لاحظ الموشر اغلاق السوق وبعد المزاد يرتد الموشر ويقلص الخساير نقطه مستوي نقطه لعبه قذره تعودنا صانع السوق يتعمد تركيع وانزال الشركات القياديه لادنى,0.0,other
424.0,,,10/10/2019 20:12,#أرامكو ,شركه ارامكو النموذج المتداول مواقع التواصل الاجتماعي ويحمل شعار ارامكو ويختص باكتتاب الافراد شركه ارامكو شاي,1.0,aramco
425.0,Riyadh,Kingdom of Saudi Arabia,10/8/2019 16:00,,اتحفنا بشارتك ملك الشارت,0.0,other
426.0,,,8/21/2019 15:59,#تداول ,الراغبين قناه بالتليقرام خاصه بالاوبشن رتويت اشوف العد يستاهل تداول السوق الامريكي اوبشن,1.0,other
427.0,,,8/19/2019 4:15,#تداول ,تداول السوق السعودي تحليل الاسهم تحليل تحليل تحليل شراء بيع قناتي باليوتيوب اشترك وانشر,1.0,other
428.0,,,8/21/2019 11:28,#تداول ,قناه خاصه تداول السوق السعودي اراء وتحليلات فنيه بحته وفق نظريه خاصه شراء اوبيع ولاملك المعلومه,1.0,other
429.0,,,10/3/2019 19:57,#تاسي ,تاسي تداول التداول الامثل,0.0,other
430.0,,,10/2/2019 7:05,#تاسي ,تاسي الدريس يغلق النسبه القصوي الحمد الله السهم حق ارتفاع بحدود,1.0,other
431.0,,,10/13/2019 11:52,#تاسي ,تاسي اميانتيت تحق ادني سعر خفض راس المال سبق وتم التحذير السهم المراهنات خطره السريع التامين,0.0,other
432.0,,,10/6/2019 9:52,#تاسي ,تاسي وفا لتامين دوره تنهي الاعلان تمديد فتره الترشيح الاعلان تمديد فتره الترشيح,0.0,other
433.0,,,9/30/2019 9:40,#تاسي ,تاسي الحمد الله تحقت الاهداف كامله,1.0,other
434.0,,,10/3/2019 18:58,#تاسي ,تاسي,0.0,other
435.0,,,9/30/2019 6:56,#تاسي ,تاسي اعلان شركه الورق اعاده تقيم الارض تاخر جيد يتماشي قواعد الافصاح,0.0,other
436.0,,,9/30/2019 12:22,#تاسي ,تاسي الحمد الله اغلاق شهري رايع,1.0,other
437.0,,,10/6/2019 9:53,#تاسي ,تاسي تغريده قديمه,0.0,other
438.0,,,10/2/2019 15:44,#تاسي ,تاسي حلقه مهمه تفيد المساهمين الشركات الخاسره,0.0,other
439.0,,,10/13/2019 13:49,#تاسي ,يطلق شركات الزومبي ارى يتم اخراج جمعيات الشركات تاسي ضمنها خفضت ورفعت راس المال ذ,0.0,other
440.0,,,18/09/2019 8:02,#مؤتمر_يوروموني_2019 ,معالي الاستاذ محمد القويز هيه السوق الماليه موتمر يوروموني التعديلات نظام السوق الماليه,1.0,other
441.0,,,26/08/2019 18:42,#السعودية ,صحه مايتم تداوله السماح بسفر العسكرين اجازه خارجيه ويشترط وجود وثيقه سفر المرجع العسكري السعوديه,1.0,other
442.0,,,8/10/2019 12:03,#منار_مغدوره ,منار مغدوره هاشتاق متداول انطلق حساب وفيه مطالبه بفتح تحقيق وفاه طالبه جامعه جده رفض اقارب الضحيه,1.0,other
443.0,Khamis Mushait,Kingdom of Saudi Arabia,10/8/2019 15:12,,وردني اتصال الرقم اكتتاب شركه ارامكو وترشحي وسيتم التواصل ساعه نامل تاكيد نفيه,1.0,aramco
444.0,,,10/1/2019 11:01,#برنامج_التنمية_الريفية ,يستهدف برنامج التنميه الريفيه تطوير زراعه البن الملكه يعد السلع تداولا العالم النفط بلغ انتاجه طن جازان وعسير والباحه القهوه العالمي,1.0,other
445.0,,,10/1/2019 1:15,#السوق_السعودي ,السوق السعودي نصيحه كاش تبدا اعلانات الشركات يفضل متفرج فرص تظهر كثيره بجانب ا,1.0,other
446.0,,,8/24/2019 2:24,#اختطاف_سايحه_سعوديه_بتركيا ,اختطاف سايحه سعوديه بتركيا فيديو متداول لابناء المواطنه يناشدون خادم الحرمين سلمان ولي عهده الله يردها,1.0,other
447.0,,,12/9/2019 1:31,#اكتتاب_ارامكو ,مشاركتي بقياده المبدعه اكتتاب ارامكو يربك السوق ينزعج صندوق النقد الدولي نجاح,0.0,aramco
448.0,,,9/24/2019 19:33,#قطاع_التجزئة ,قطاع التجزيه السعودي فرص واعده تحديات معقده قطاع التجزيه العثيم جرير الحكير السعوديه تداول الجزيره كابيتال,1.0,other
449.0,,,9/25/2019 13:11,#وزارة_الصناعة_والثروة_المعدنية ,الصناعه والثروه المعدنيه بندر الخريف لكلام اسواق الغاء رسوم الاجانب بالقطاع الصناعي تشمل ا زياده محتمله ونسعى لتثبيت اسعار الطاقه والكهرباء وزاره الصناعه والثروه المعدنيه الصناعه بندر الخريف السعوديه تداول الغاء المقابل المالي القطاع الصناعي,1.0,other
450.0,,,12/5/2019 19:36,#تداول ,اسمنت القصيم السهم يسير صاعد موخرا محاولا تعويض الخساير السابقه ارباحه الدعم ومستوى المقاومه تداول تاسي تداول سوق الاسهم السعودي الرابحه الحين لتستفيد بالفتره التجريبيه,1.0,other
451.0,,,12/9/2019 21:07,#تداول ,اسمنت المدينه يسير صاعد متذبذب المدى القصير ارباحه الدعم المقاومه تداول تاسي تداول سوق الاسهم السعودي الرابحه الحين لتستفيد بالفتره التجريبيه,1.0,other
452.0,,,12/4/2019 19:00,#تداول ,اسمنت ينبع انخفض طفيف خسارته اتجاه صاعد المدى القصير الدعم ومستوى المقاومه تداول تاسي تداول سوق الاسهم السعودي الرابحه الحين لتستفيد بالفتره التجريبيه,0.0,other
453.0,,,12/4/2019 20:22,#سابك ,اغلق سهما سابك مصرف الراجحي تراجع بسيط تداول تاسي تداول سوق الاسهم السعودي الرابحه الحين لتستفيد بالفتره التجريبيه,0.0,other
454.0,,,12/9/2019 21:02,#تداول ,الاسماك اتجاه صاعد بقوه وسط توقعات ايجابيه معزا ارباحه الدعم ومستوى المقاومه تداول تاسي تداول سوق الاسهم السعودي الرابحه الحين لتستفيد بالفتره التجريبيه,1.0,other
455.0,,,12/4/2019 18:58,#تداول ,التصنيع السهم ارتد لاسفل طفيف خسارته مقتربا خط اتجاه ريسي هابط الدعم ومستوى المقاومه تداول تاسي تداول سوق الاسهم السعودي الرابحه الحين لتستفيد بالفتره التجريبيه,0.0,other
456.0,,,12/4/2019 18:59,#تداول ,الحكير السهم اتجاه العام صاعد واغلاق ايجابي ارباح معزا مكاسبه السابقه الدعم ومستوى المقاومه تداول تاسي تداول سوق الاسهم السعودي الرابحه الحين لتستفيد بالفتره التجريبيه,1.0,other
457.0,,,12/5/2019 19:32,#تداول ,الحمادي انخفض وخسارته اتجاه صاعد طفيف محاولا تعزيز مكاسبه الدعم ومستوى المقاومه تداول تاسي تداول سوق الاسهم السعودي الرابحه الحين لتستفيد بالفتره التجريبيه,1.0,other
458.0,,,12/5/2019 19:48,#تداول ,الخدمات الارضيه يسير هابط طفيف خساره والسهم هابط الدعم ومستوى المقاومه تداول تاسي تداول سوق الاسهم السعودي الرابحه الحين لتستفيد بالفتره التجريبيه,0.0,other
459.0,,,12/5/2019 19:39,#تداول ,الدرع العربي ارتفع مجدا اتجاه عرضي مقتربا المقاومه وارباحه الدعم ومستوى المقاومه تداول تاسي تداول سوق الاسهم السعودي الرابحه الحين لتستفيد بالفتره التجريبيه,1.0,other
460.0,,,12/4/2019 19:05,#تداول ,السريع السهم ايجابي وارتفاعه باخر تداولاته معزا مكاسبه الدعم ومستوى المقاومه تداول تاسي تداول سوق الاسهم السعودي الرابحه الحين لتستفيد بالفتره التجريبيه,1.0,other
461.0,,,12/5/2019 19:41,#تداول ,السريع السهم يسير صاعدا تذبذب واضح صاعد وارتد الاسفل قليلا خساره الدعم ومستوى المقاومه تداول سوق الاسهم السعودي الرابحه الحين لتستفيد بالفتره التجريبيه,1.0,other
462.0,,,12/9/2019 21:03,#تداول ,السعودي الالماني مستمر بالسير عرضي مرتفع نوعا انخفاض وخساره الدعم ومستوى المقاومه تداول تاسي تداول سوق الاسهم السعودي الرابحه الحين لتستفيد بالفتره التجريبيه,0.0,other
